Reporte de Detección de Vehículos

ID: 8998, Nombre: enuu.jpg, Ubicación: uploads\enuu.jpg, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:08:44.779171, Tiempo: 3.119739s
ID: 9357, Nombre: profet4r.mp4, Ubicación: uploads\profet4r.mp4, Tipo: automovil, Confianza: 0.73%, Fecha/Hora: 2025-01-26T08:24:29.303219, Tiempo: 0.0s
ID: 9358, Nombre: profet4r.mp4, Ubicación: uploads\profet4r.mp4, Tipo: furgoneta, Confianza: 0.27%, Fecha/Hora: 2025-01-26T08:24:29.304218, Tiempo: 0.0s
ID: 9359, Nombre: profet4r.mp4, Ubicación: uploads\profet4r.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:24:29.475112, Tiempo: 0.0s
ID: 9360, Nombre: profet4r.mp4, Ubicación: uploads\profet4r.mp4, Tipo: automovil, Confianza: 0.88%, Fecha/Hora: 2025-01-26T08:24:29.476111, Tiempo: 0.0s
ID: 9361, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.95%, Fecha/Hora: 2025-01-26T08:27:03.020492, Tiempo: 0.0s
ID: 9362, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:27:03.020492, Tiempo: 0.0s
ID: 9363, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9364, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.85%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9365, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.84%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9366, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.74%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9367, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.63%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9368, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.61%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9369, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.51%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9370, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.44%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9371, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.34%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9372, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: bus, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:27:03.021491, Tiempo: 0.0s
ID: 9373, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.62%, Fecha/Hora: 2025-01-26T08:27:03.403256, Tiempo: 0.0s
ID: 9374, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:27:03.404255, Tiempo: 0.0s
ID: 9375, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:27:03.584144, Tiempo: 0.0s
ID: 9376, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.26%, Fecha/Hora: 2025-01-26T08:27:03.584144, Tiempo: 0.0s
ID: 9377, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:27:03.748042, Tiempo: 0.0s
ID: 9378, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.43%, Fecha/Hora: 2025-01-26T08:27:03.927931, Tiempo: 0.0s
ID: 9379, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:27:04.266722, Tiempo: 0.0s
ID: 9380, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.90%, Fecha/Hora: 2025-01-26T08:27:04.266722, Tiempo: 0.0s
ID: 9381, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.36%, Fecha/Hora: 2025-01-26T08:27:04.267722, Tiempo: 0.0s
ID: 9382, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:27:04.437617, Tiempo: 0.0s
ID: 9383, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.68%, Fecha/Hora: 2025-01-26T08:27:04.437617, Tiempo: 0.0s
ID: 9384, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.80%, Fecha/Hora: 2025-01-26T08:27:04.608511, Tiempo: 0.0s
ID: 9385, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:27:04.771411, Tiempo: 0.0s
ID: 9386, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:27:04.771411, Tiempo: 0.0s
ID: 9387, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.32%, Fecha/Hora: 2025-01-26T08:27:04.772410, Tiempo: 0.0s
ID: 9388, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.81%, Fecha/Hora: 2025-01-26T08:27:04.950300, Tiempo: 0.0s
ID: 9389, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.52%, Fecha/Hora: 2025-01-26T08:27:05.113200, Tiempo: 0.0s
ID: 9390, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: furgoneta, Confianza: 0.25%, Fecha/Hora: 2025-01-26T08:27:05.114199, Tiempo: 0.0s
ID: 9391, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:27:05.291117, Tiempo: 0.0s
ID: 9392, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.93%, Fecha/Hora: 2025-01-26T08:27:05.472006, Tiempo: 0.0s
ID: 9393, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.92%, Fecha/Hora: 2025-01-26T08:27:05.472006, Tiempo: 0.0s
ID: 9394, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:27:05.653894, Tiempo: 0.0s
ID: 9395, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.78%, Fecha/Hora: 2025-01-26T08:27:06.119607, Tiempo: 0.0s
ID: 9396, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:27:06.279507, Tiempo: 0.0s
ID: 9397, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.37%, Fecha/Hora: 2025-01-26T08:27:06.279507, Tiempo: 0.0s
ID: 9398, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:27:06.614301, Tiempo: 0.0s
ID: 9399, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.46%, Fecha/Hora: 2025-01-26T08:27:06.615301, Tiempo: 0.0s
ID: 9400, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: bus, Confianza: 0.60%, Fecha/Hora: 2025-01-26T08:27:07.002062, Tiempo: 0.0s
ID: 9401, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: furgoneta, Confianza: 0.31%, Fecha/Hora: 2025-01-26T08:27:07.002062, Tiempo: 0.0s
ID: 9402, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.75%, Fecha/Hora: 2025-01-26T08:27:07.174954, Tiempo: 0.0s
ID: 9403, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:27:07.686647, Tiempo: 0.0s
ID: 9404, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: furgoneta, Confianza: 0.53%, Fecha/Hora: 2025-01-26T08:27:08.004661, Tiempo: 0.0s
ID: 9405, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:27:08.179941, Tiempo: 0.0s
ID: 9406, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.33%, Fecha/Hora: 2025-01-26T08:27:08.180940, Tiempo: 0.0s
ID: 9407, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.59%, Fecha/Hora: 2025-01-26T08:27:08.675714, Tiempo: 0.0s
ID: 9408, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.51%, Fecha/Hora: 2025-01-26T08:27:08.675714, Tiempo: 0.0s
ID: 9409, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.33%, Fecha/Hora: 2025-01-26T08:27:08.843728, Tiempo: 0.0s
ID: 9410, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.86%, Fecha/Hora: 2025-01-26T08:27:09.165711, Tiempo: 0.0s
ID: 9411, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.48%, Fecha/Hora: 2025-01-26T08:27:09.331737, Tiempo: 0.0s
ID: 9412, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.90%, Fecha/Hora: 2025-01-26T08:27:09.518747, Tiempo: 0.0s
ID: 9413, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.55%, Fecha/Hora: 2025-01-26T08:27:09.519747, Tiempo: 0.0s
ID: 9414, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.25%, Fecha/Hora: 2025-01-26T08:27:09.519747, Tiempo: 0.0s
ID: 9415, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.27%, Fecha/Hora: 2025-01-26T08:27:09.708697, Tiempo: 0.0s
ID: 9416, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:27:09.875728, Tiempo: 0.0s
ID: 9417, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:27:09.875728, Tiempo: 0.0s
ID: 9418, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.85%, Fecha/Hora: 2025-01-26T08:27:10.371734, Tiempo: 0.0s
ID: 9419, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:27:10.540744, Tiempo: 0.0s
ID: 9420, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.63%, Fecha/Hora: 2025-01-26T08:27:10.722729, Tiempo: 0.0s
ID: 9421, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.81%, Fecha/Hora: 2025-01-26T08:27:10.911725, Tiempo: 0.0s
ID: 9422, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.71%, Fecha/Hora: 2025-01-26T08:27:10.912725, Tiempo: 0.0s
ID: 9423, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:27:10.913725, Tiempo: 0.0s
ID: 9424, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.90%, Fecha/Hora: 2025-01-26T08:27:11.287675, Tiempo: 0.0s
ID: 9425, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.41%, Fecha/Hora: 2025-01-26T08:27:11.289674, Tiempo: 0.0s
ID: 9426, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: bus, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:27:11.471690, Tiempo: 0.0s
ID: 9427, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:27:11.471690, Tiempo: 0.0s
ID: 9428, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.97%, Fecha/Hora: 2025-01-26T08:27:11.682627, Tiempo: 0.0s
ID: 9429, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.95%, Fecha/Hora: 2025-01-26T08:27:11.682627, Tiempo: 0.0s
ID: 9430, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:27:11.682627, Tiempo: 0.0s
ID: 9431, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.70%, Fecha/Hora: 2025-01-26T08:27:11.683627, Tiempo: 0.0s
ID: 9432, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:27:11.684626, Tiempo: 0.0s
ID: 9433, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.26%, Fecha/Hora: 2025-01-26T08:27:11.684626, Tiempo: 0.0s
ID: 9434, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.70%, Fecha/Hora: 2025-01-26T08:27:11.924605, Tiempo: 0.0s
ID: 9435, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: bus, Confianza: 0.49%, Fecha/Hora: 2025-01-26T08:27:12.089611, Tiempo: 0.0s
ID: 9436, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:27:12.292592, Tiempo: 0.0s
ID: 9437, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.51%, Fecha/Hora: 2025-01-26T08:27:12.293591, Tiempo: 0.0s
ID: 9438, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.26%, Fecha/Hora: 2025-01-26T08:27:12.480627, Tiempo: 0.0s
ID: 9439, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.29%, Fecha/Hora: 2025-01-26T08:27:12.824704, Tiempo: 0.0s
ID: 9440, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:27:13.160688, Tiempo: 0.0s
ID: 9441, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.87%, Fecha/Hora: 2025-01-26T08:27:13.161688, Tiempo: 0.0s
ID: 9442, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.76%, Fecha/Hora: 2025-01-26T08:27:13.329680, Tiempo: 0.0s
ID: 9443, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:27:13.565102, Tiempo: 0.0s
ID: 9444, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:27:13.565102, Tiempo: 0.0s
ID: 9445, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:27:13.566102, Tiempo: 0.0s
ID: 9446, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.35%, Fecha/Hora: 2025-01-26T08:27:13.961858, Tiempo: 0.0s
ID: 9447, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.69%, Fecha/Hora: 2025-01-26T08:27:14.122758, Tiempo: 0.0s
ID: 9448, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:27:14.460596, Tiempo: 0.0s
ID: 9449, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.65%, Fecha/Hora: 2025-01-26T08:27:14.461595, Tiempo: 0.0s
ID: 9450, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:27:14.795632, Tiempo: 0.0s
ID: 9451, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.97%, Fecha/Hora: 2025-01-26T08:27:15.000664, Tiempo: 0.0s
ID: 9452, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:27:15.000664, Tiempo: 0.0s
ID: 9453, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.38%, Fecha/Hora: 2025-01-26T08:27:15.192715, Tiempo: 0.0s
ID: 9454, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.94%, Fecha/Hora: 2025-01-26T08:27:15.350725, Tiempo: 0.0s
ID: 9455, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.67%, Fecha/Hora: 2025-01-26T08:27:15.350725, Tiempo: 0.0s
ID: 9456, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.87%, Fecha/Hora: 2025-01-26T08:27:15.858683, Tiempo: 0.0s
ID: 9457, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.39%, Fecha/Hora: 2025-01-26T08:27:15.859683, Tiempo: 0.0s
ID: 9458, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.84%, Fecha/Hora: 2025-01-26T08:27:16.022636, Tiempo: 0.0s
ID: 9459, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.60%, Fecha/Hora: 2025-01-26T08:27:16.022636, Tiempo: 0.0s
ID: 9460, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.58%, Fecha/Hora: 2025-01-26T08:27:16.023636, Tiempo: 0.0s
ID: 9461, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: furgoneta, Confianza: 0.34%, Fecha/Hora: 2025-01-26T08:27:16.023636, Tiempo: 0.0s
ID: 9462, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:27:16.023636, Tiempo: 0.0s
ID: 9463, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.95%, Fecha/Hora: 2025-01-26T08:27:16.207583, Tiempo: 0.0s
ID: 9464, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: bus, Confianza: 0.30%, Fecha/Hora: 2025-01-26T08:27:16.556876, Tiempo: 0.0s
ID: 9465, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.53%, Fecha/Hora: 2025-01-26T08:27:16.875678, Tiempo: 0.0s
ID: 9466, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.32%, Fecha/Hora: 2025-01-26T08:27:16.875678, Tiempo: 0.0s
ID: 9467, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.95%, Fecha/Hora: 2025-01-26T08:27:17.042575, Tiempo: 0.0s
ID: 9468, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.26%, Fecha/Hora: 2025-01-26T08:27:17.044574, Tiempo: 0.0s
ID: 9469, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.34%, Fecha/Hora: 2025-01-26T08:27:17.210473, Tiempo: 0.0s
ID: 9470, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.75%, Fecha/Hora: 2025-01-26T08:27:17.565253, Tiempo: 0.0s
ID: 9471, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.95%, Fecha/Hora: 2025-01-26T08:27:17.751138, Tiempo: 0.0s
ID: 9472, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.72%, Fecha/Hora: 2025-01-26T08:27:17.751138, Tiempo: 0.0s
ID: 9473, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.85%, Fecha/Hora: 2025-01-26T08:27:17.933026, Tiempo: 0.0s
ID: 9474, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.49%, Fecha/Hora: 2025-01-26T08:27:17.933026, Tiempo: 0.0s
ID: 9475, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:27:17.934026, Tiempo: 0.0s
ID: 9476, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.72%, Fecha/Hora: 2025-01-26T08:27:18.109923, Tiempo: 0.0s
ID: 9477, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.37%, Fecha/Hora: 2025-01-26T08:27:18.428726, Tiempo: 0.0s
ID: 9478, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.25%, Fecha/Hora: 2025-01-26T08:27:18.428726, Tiempo: 0.0s
ID: 9479, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.84%, Fecha/Hora: 2025-01-26T08:27:18.599620, Tiempo: 0.0s
ID: 9480, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.47%, Fecha/Hora: 2025-01-26T08:27:18.599620, Tiempo: 0.0s
ID: 9481, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.41%, Fecha/Hora: 2025-01-26T08:27:18.772586, Tiempo: 0.0s
ID: 9482, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.71%, Fecha/Hora: 2025-01-26T08:27:18.974602, Tiempo: 0.0s
ID: 9483, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.85%, Fecha/Hora: 2025-01-26T08:27:19.350602, Tiempo: 0.0s
ID: 9484, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.72%, Fecha/Hora: 2025-01-26T08:27:19.351602, Tiempo: 0.0s
ID: 9485, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.66%, Fecha/Hora: 2025-01-26T08:27:19.351602, Tiempo: 0.0s
ID: 9486, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.93%, Fecha/Hora: 2025-01-26T08:27:19.534644, Tiempo: 0.0s
ID: 9487, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.40%, Fecha/Hora: 2025-01-26T08:27:19.536643, Tiempo: 0.0s
ID: 9488, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.28%, Fecha/Hora: 2025-01-26T08:27:19.536643, Tiempo: 0.0s
ID: 9489, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:27:19.714648, Tiempo: 0.0s
ID: 9490, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.71%, Fecha/Hora: 2025-01-26T08:27:19.714648, Tiempo: 0.0s
ID: 9491, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.73%, Fecha/Hora: 2025-01-26T08:27:20.203634, Tiempo: 0.0s
ID: 9492, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: furgoneta, Confianza: 0.27%, Fecha/Hora: 2025-01-26T08:27:20.204633, Tiempo: 0.0s
ID: 9493, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.91%, Fecha/Hora: 2025-01-26T08:27:20.366664, Tiempo: 0.0s
ID: 9494, Nombre: anuell.mp4, Ubicación: uploads\anuell.mp4, Tipo: automovil, Confianza: 0.88%, Fecha/Hora: 2025-01-26T08:27:20.366664, Tiempo: 0.0s
ID: 9495, Nombre: tragicoimg.jpg, Ubicación: uploads\tragicoimg.jpg, Tipo: automovil, Confianza: 0.96%, Fecha/Hora: 2025-01-26T08:36:57.449095, Tiempo: 0.209869s
ID: 9496, Nombre: tragicoimg.jpg, Ubicación: uploads\tragicoimg.jpg, Tipo: automovil, Confianza: 0.93%, Fecha/Hora: 2025-01-26T08:36:57.458089, Tiempo: 0.209869s
ID: 9497, Nombre: tragicoimg.jpg, Ubicación: uploads\tragicoimg.jpg, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:36:57.466084, Tiempo: 0.209869s
ID: 9498, Nombre: tragicoimg.jpg, Ubicación: uploads\tragicoimg.jpg, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:36:57.472079, Tiempo: 0.209869s
ID: 9499, Nombre: tragicoimg.jpg, Ubicación: uploads\tragicoimg.jpg, Tipo: automovil, Confianza: 0.89%, Fecha/Hora: 2025-01-26T08:36:57.479075, Tiempo: 0.209869s
ID: 9500, Nombre: tragicoimg.jpg, Ubicación: uploads\tragicoimg.jpg, Tipo: automovil, Confianza: 0.82%, Fecha/Hora: 2025-01-26T08:36:57.487071, Tiempo: 0.209869s
